0.000;4.159;-0.000n
0.000;4.181;-0.000n
0.000;4.203;-0.000n
0.000;4.224;-0.000n
0.000;4.246;-0.000n
0.000;4.267;-0.000n
0.000;4.289;-0.000n
0.000;4.310;-0.000n
0.000;4.332;-0.000n
0.000;4.353;-0.000n
0.000;4.375;-0.000n
0.000;4.397;-0.000n
0.000;4.418;-0.000n
0.000;4.440;-0.000n
0.000;4.461;-0.000n
0.000;4.483;-0.000n
0.000;4.504;-0.000n
0.000;4.526;-0.000n
0.000;4.547;-0.000n
0.000;4.569;-0.000n
0.000;4.591;-0.000n
0.000;4.612;-0.000n
0.000;4.634;-0.000n
0.000;4.655;-0.000n
0.000;4.677;-0.000n
0.000;4.698;-0.000n
0.000;4.720;-0.000n
0.000;4.741;-0.000n
0.000;4.763;-0.000n
0.000;4.784;-0.000n
0.000;4.806;-0.000n
0.000;4.828;-0.000n
0.000;4.849;-0.000n
0.000;4.871;-0.000n
0.000;4.892;-0.000n
0.000;4.914;-0.000n
0.000;4.935;-0.000n
0.000;4.957;-0.000n
0.000;4.978;-0.000n
0.000;5.000;-0.000n
0.042;0.000;0.146n
0.042;0.022;0.146n
0.042;0.043;0.146n
0.042;0.065;0.146n
0.042;0.086;0.146n
0.042;0.108;0.146n
0.042;0.129;0.146n
0.042;0.151;0.146n
0.042;0.172;0.146n
0.042;0.194;0.146n
0.042;0.216;0.146n
0.042;0.237;0.146n
0.042;0.259;0.146n
0.042;0.280;0.146n
0.042;0.302;0.146n
0.042;0.323;0.146n
0.042;0.345;0.146n
0.042;0.366;0.146n
0.042;0.388;0.146n
0.042;0.409;0.146n
0.042;0.431;0.146n
0.042;0.453;0.146n
0.042;0.474;0.146n
0.042;0.496;0.146n
0.042;0.517;0.146n
0.042;0.539;0.146n
0.042;0.560;0.146n
0.042;0.582;0.146n
0.042;0.603;0.146n
0.042;0.625;0.146n
0.042;0.647;0.146n
0.042;0.668;0.146n
0.042;0.690;0.146n
0.042;0.711;0.146n
0.042;0.733;0.146n
0.042;0.754;0.146n
0.042;0.776;0.146n
0.042;0.797;0.146n
0.042;0.819;0.146n
0.042;0.841;0.146n
0.042;0.862;0.146n
0.042;0.884;0.146n
0.042;0.905;0.146n
0.042;0.927;0.146n
0.042;0.948;0.146n
0.042;0.970;0.146n
0.042;0.991;0.146n
0.042;1.013;0.146n
0.042;1.034;0.146n
0.042;1.056;0.146n
0.042;1.078;0.146n
0.042;1.099;0.146n
0.042;1.121;0.146n
0.042;1.142;0.146n
0.042;1.164;0.146n
0.042;1.185;0.146n
0.042;1.207;0.146n
0.042;1.228;0.146n
0.042;1.250;0.146n
0.042;1.272;0.146n
0.042;1.293;0.146n
0.042;1.315;0.146n
0.042;1.336;0.146n
0.042;1.358;0.146n
0.042;1.379;0.146n
0.042;1.401;0.146n
0.042;1.422;0.146n
0.042;1.444;0.146n
0.042;1.466;0.146n
0.042;1.487;0.146n
0.042;1.509;0.146n
0.042;1.530;0.146n
0.042;1.552;0.146n
0.042;1.573;0.146n
0.042;1.595;0.146n
0.042;1.616;0.146n
0.042;1.638;0.146n
0.042;1.659;0.146n
0.042;1.681;0.146n
0.042;1.703;0.146n
0.042;1.724;0.146n
0.042;1.746;0.146n
0.042;1.767;0.146n
0.042;1.789;0.146n
0.042;1.810;0.146n
0.042;1.832;0.146n
0.042;1.853;0.146n
0.042;1.875;0.146n
0.042;1.897;0.146n
0.042;1.918;0.146n
0.042;1.940;0.146n
0.042;1.961;0.146n
0.042;1.983;0.146n
0.042;2.004;0.146n
0.042;2.026;0.146n
0.042;2.047;0.146n
0.042;2.069;0.146n
0.042;2.091;0.146n
0.042;2.112;0.146n
0.042;2.134;0.146n
0.042;2.155;0.146n
0.042;2.177;0.146n
0.042;2.198;0.146n
0.042;2.220;0.146n
0.042;2.241;0.146n
0.042;2.263;0.146n
0.042;2.284;0.146n
0.042;2.306;0.146n
0.042;2.328;0.146n
0.042;2.349;0.146n
0.042;2.371;0.146n
0.042;2.392;0.146n
0.042;2.414;0.146n
0.042;2.435;0.146n
0.042;2.457;0.146n
0.042;2.478;0.146n
0.042;2.500;0.146n
0.042;2.522;0.146n
0.042;2.543;0.146n
0.042;2.565;0.146n
0.042;2.586;0.146n
0.042;2.608;0.146n
0.042;2.629;0.146n
0.042;2.651;0.146n
0.042;2.672;0.146n
0.042;2.694;0.146n
0.042;2.716;0.146n
0.042;2.737;0.146n
0.042;2.759;0.146n
0.042;2.780;0.146n
0.042;2.802;0.146n
0.042;2.823;0.146n
0.042;2.845;0.146n
0.042;2.866;0.146n
0.042;2.888;0.146n
0.042;2.909;0.146n
0.042;2.931;0.146n
0.042;2.953;0.146n
0.042;2.974;0.146n
0.042;2.996;0.146n
0.042;3.017;0.146n
0.042;3.039;0.146n
0.042;3.060;0.146n
0.042;3.082;0.146n
0.042;3.103;0.146n
0.042;3.125;0.146n
0.042;3.147;0.146n
0.042;3.168;0.146n
0.042;3.190;0.146n
0.042;3.211;0.146n
0.042;3.233;0.146n
0.042;3.254;0.146n
0.042;3.276;0.146n
0.042;3.297;0.146n
0.042;3.319;0.146n
0.042;3.341;0.146n
0.042;3.362;0.146n
0.042;3.384;0.146n
0.042;3.405;0.146n
0.042;3.427;0.146n
0.042;3.448;0.146n
0.042;3.470;0.146n
0.042;3.491;0.146n
0.042;3.513;0.146n
0.042;3.534;0.146n
0.042;3.556;0.146n
0.042;3.578;0.146n
0.042;3.599;0.146n
0.042;3.621;0.146n
0.042;3.642;0.146n
0.042;3.664;0.146n
0.042;3.685;0.146n
0.042;3.707;0.146n
0.042;3.728;0.146n
0.042;3.750;0.146n
0.042;3.772;0.146n
0.042;3.793;0.146n
0.042;3.815;0.146n
0.042;3.836;0.146n
0.042;3.858;0.146n
0.042;3.879;0.146n
0.042;3.901;0.146n
0.042;3.922;0.146n
0.042;3.944;0.146n
0.042;3.966;0.146n
0.042;3.987;0.146n
0.042;4.009;0.146n
0.042;4.030;0.146n
0.042;4.052;0.146n
0.042;4.073;0.146n
0.042;4.095;0.146n
0.042;4.116;0.146n
0.042;4.138;0.146n
0.042;4.159;0.146n
0.042;4.181;0.146n
0.042;4.203;0.146n
0.042;4.224;0.146n
0.042;4.246;0.146n
0.042;4.267;0.146n
0.042;4.289;0.146n
0.042;4.310;0.146n
0.042;4.332;0.146n
0.042;4.353;0.146n
0.042;4.375;0.146n
0.042;4.397;0.146n
0.042;4.418;0.146n
0.042;4.440;0.146n
0.042;4.461;0.146n
0.042;4.483;0.146n
0.042;4.504;0.146n
0.042;4.526;0.146n
0.042;4.547;0.146n
0.042;4.569;0.146n
0.042;4.591;0.146n
0.042;4.612;0.146n
0.042;4.634;0.146n
0.042;4.655;0.146n
0.042;4.677;0.146n
0.042;4.698;0.146n
0.042;4.720;0.146n
0.042;4.741;0.146n
0.042;4.763;0.146n
0.042;4.784;0.146n
0.042;4.806;0.146n
0.042;4.828;0.146n
0.042;4.849;0.146n
0.042;4.871;0.146n
0.042;4.892;0.146n
0.042;4.914;0.146n
0.042;4.935;0.146n
0.042;4.957;0.146n
0.042;4.978;0.146n
0.042;5.000;0.146n
0.083;0.000;0.278n
0.083;0.022;0.278n
0.083;0.043;0.278n
0.083;0.065;0.278n
0.083;0.086;0.278n
0.083;0.108;0.278n
0.083;0.129;0.278n
0.083;0.151;0.278n
0.083;0.172;0.278n
0.083;0.194;0.278n
0.083;0.216;0.278n
0.083;0.237;0.278n
0.083;0.259;0.278n
0.083;0.280;0.278n
0.083;0.302;0.278n
0.083;0.323;0.278n
0.083;0.345;0.278n
0.083;0.366;0.278n
0.083;0.388;0.278n
0.083;0.409;0.278n
0.083;0.431;0.278n
0.083;0.453;0.278n
0.083;0.474;0.278n
0.083;0.496;0.278n
0.083;0.517;0.278n
0.083;0.539;0.278n
0.083;0.560;0.278n
0.083;0.582;0.278n
0.083;0.603;0.278n
0.083;0.625;0.278n
0.083;0.647;0.278n
0.083;0.668;0.278n
0.083;0.690;0.278n
0.083;0.711;0.278n
0.083;0.733;0.278n
0.083;0.754;0.278n
0.083;0.776;0.278n
0.083;0.797;0.278n
0.083;0.819;0.278n
0.083;0.841;0.278n
0.083;0.862;0.278n
0.083;0.884;0.278n
0.083;0.905;0.278n
0.083;0.927;0.278n
0.083;0.948;0.278n
0.083;0.970;0.278n
0.083;0.991;0.278n
0.083;1.013;0.278n
0.083;1.034;0.278n
0.083;1.056;0.278n
0.083;1.078;0.278n
0.083;1.099;0.278n
0.083;1.121;0.278n
0.083;1.142;0.278n
0.083;1.164;0.278n
0.083;1.185;0.278n
0.083;1.207;0.278n
0.083;1.228;0.278n
0.083;1.250;0.278n
0.083;1.272;0.278n
0.083;1.293;0.278n
0.083;1.315;0.278n
0.083;1.336;0.278n
0.083;1.358;0.278n
0.083;1.379;0.278n
0.083;1.401;0.278n
0.083;1.422;0.278n
0.083;1.444;0.278n
0.083;1.466;0.278n
0.083;1.487;0.278n
0.083;1.509;0.278n
0.083;1.530;0.278n
0.083;1.552;0.278n
0.083;1.573;0.278n
0.083;1.595;0.278n
0.083;1.616;0.278n
0.083;1.638;0.278n
0.083;1.659;0.278n
0.083;1.681;0.278n
0.083;1.703;0.278n
0.083;1.724;0.278n
0.083;1.746;0.278n
0.083;1.767;0.278n
0.083;1.789;0.278n
0.083;1.810;0.278n
0.083;1.832;0.278n
0.083;1.853;0.278n
0.083;1.875;0.278n
0.083;1.897;0.278n
0.083;1.918;0.278n
0.083;1.940;0.278n
0.083;1.961;0.278n
0.083;1.983;0.278n
0.083;2.004;0.278n
0.083;2.026;0.278n
0.083;2.047;0.278n
0.083;2.069;0.278n
0.083;2.091;0.278n
0.083;2.112;0.278n
0.083;2.134;0.278n
0.083;2.155;0.278n
0.083;2.177;0.278n
0.083;2.198;0.278n
0.083;2.220;0.278n
0.083;2.241;0.278n
0.083;2.263;0.278n
0.083;2.284;0.278n
0.083;2.306;0.278n
0.083;2.328;0.278n
0.083;2.349;0.278n
0.083;2.371;0.278n
0.083;2.392;0.278n
0.083;2.414;0.278n
0.083;2.435;0.278n
0.083;2.457;0.278n
0.083;2.478;0.278n
0.083;2.500;0.278n
0.083;2.522;0.278n
0.083;2.543;0.278n
0.083;2.565;0.278n
0.083;2.586;0.278n
0.083;2.608;0.278n
0.083;2.629;0.278n
0.083;2.651;0.278n
0.083;2.672;0.278n
0.083;2.694;0.278n
0.083;2.716;0.278n
0.083;2.737;0.278n
0.083;2.759;0.278n
0.083;2.780;0.278n
0.083;2.802;0.278n
0.083;2.823;0.278n
0.083;2.845;0.278n
0.083;2.866;0.278n
0.083;2.888;0.278n
0.083;2.909;0.278n
0.083;2.931;0.278n
0.083;2.953;0.278n
0.083;2.974;0.278n
0.083;2.996;0.278n
0.083;3.017;0.278n
0.083;3.039;0.278n
0.083;3.060;0.278n
0.083;3.082;0.278n
0.083;3.103;0.278n
0.083;3.125;0.278n
0.083;3.147;0.278n
0.083;3.168;0.278n
0.083;3.190;0.278n
0.083;3.211;0.278n
0.083;3.233;0.278n
0.083;3.254;0.278n
0.083;3.276;0.278n
0.083;3.297;0.278n
0.083;3.319;0.278n
0.083;3.341;0.278n
0.083;3.362;0.278n
0.083;3.384;0.278n
0.083;3.405;0.278n
0.083;3.427;0.278n
0.083;3.448;0.278n
0.083;3.470;0.278n
0.083;3.491;0.278n
0.083;3.513;0.278n
0.083;3.534;0.278n
0.083;3.556;0.278n
0.083;3.578;0.278n
0.083;3.599;0.278n
0.083;3.621;0.278n
0.083;3.642;0.278n
0.083;3.664;0.278n
0.083;3.685;0.278n
0.083;3.707;0.278n
0.083;3.728;0.278n
0.083;3.750;0.278n
0.083;3.772;0.278n
0.083;3.793;0.278n
0.083;3.815;0.278n
0.083;3.836;0.278n
0.083;3.858;0.278n
0.083;3.879;0.278n
0.083;3.901;0.278n
0.083;3.922;0.278n
0.083;3.944;0.278n
0.083;3.966;0.278n
0.083;3.987;0.278n
0.083;4.009;0.278n
0.083;4.030;0.278n
0.083;4.052;0.278n
0.083;4.073;0.278n
0.083;4.095;0.278n
0.083;4.116;0.278n
0.083;4.138;0.278n
0.083;4.159;0.278n
0.083;4.181;0.278n
0.083;4.203;0.278n
0.083;4.224;0.278n
0.083;4.246;0.278n
0.083;4.267;0.278n
0.083;4.289;0.278n
0.083;4.310;0.278n
0.083;4.332;0.278n
0.083;4.353;0.278n
0.083;4.375;0.278n
0.083;4.397;0.278n
0.083;4.418;0.278n
0.083;4.440;0.278n
0.083;4.461;0.278n
0.083;4.483;0.278n
0.083;4.504;0.278n
0.083;4.526;0.278n
0.083;4.547;0.278n
0.083;4.569;0.278n
0.083;4.591;0.278n
0.083;4.612;0.278n
0.083;4.634;0.278n
0.083;4.655;0.278n
0.083;4.677;0.278n
0.083;4.698;0.278n
0.083;4.720;0.278n
0.083;4.741;0.278n
0.083;4.763;0.278n
0.083;4.784;0.278n
0.083;4.806;0.278n
0.083;4.828;0.278n
0.083;4.849;0.278n
0.083;4.871;0.278n
0.083;4.892;0.278n
0.083;4.914;0.278n
0.083;4.935;0.278n
0.083;4.957;0.278n
0.083;4.978;0.278n
0.083;5.000;0.278n
0.125;0.000;0.399n
0.125;0.022;0.399n
0.125;0.043;0.399n
0.125;0.065;0.399n
0.125;0.086;0.399n
0.125;0.108;0.399n
0.125;0.129;0.399n
0.125;0.151;0.399n
0.125;0.172;0.399n
0.125;0.194;0.399n
0.125;0.216;0.399n
0.125;0.237;0.399n
0.125;0.259;0.399n
0.125;0.280;0.399n
0.125;0.302;0.399n
0.125;0.323;0.399n
0.125;0.345;0.399n
0.125;0.366;0.399n
0.125;0.388;0.399n
0.125;0.409;0.399n
0.125;0.431;0.399n
0.125;0.453;0.399n
0.125;0.474;0.399n
0.125;0.496;0.399n
0.125;0.517;0.399n
0.125;0.539;0.399n
0.125;0.560;0.399n
0.125;0.582;0.399n
0.125;0.603;0.399n
0.125;0.625;0.399n
0.125;0.647;0.399n
0.125;0.668;0.399n
0.125;0.690;0.399n
0.125;0.711;0.399n
0.125;0.733;0.399n
0.125;0.754;0.399n
0.125;0.776;0.399n
0.125;0.797;0.399n
0.125;0.819;0.399n
0.125;0.841;0.399n
0.125;0.862;0.399n
0.125;0.884;0.399n
0.125;0.905;0.399n
0.125;0.927;0.399n
0.125;0.948;0.399n
0.125;0.970;0.399n
0.125;0.991;0.399n
0.125;1.013;0.399n
0.125;1.034;0.399n
0.125;1.056;0.399n
0.125;1.078;0.399n
0.125;1.099;0.399n
0.125;1.121;0.399n
0.125;1.142;0.399n
0.125;1.164;0.399n
0.125;1.185;0.399n
0.125;1.207;0.399n
0.125;1.228;0.399n
0.125;1.250;0.399n
0.125;1.272;0.399n
0.125;1.293;0.399n
0.125;1.315;0.399n
0.125;1.336;0.399n
0.125;1.358;0.399n
0.125;1.379;0.399n
0.125;1.401;0.399n
0.125;1.422;0.399n
0.125;1.444;0.399n
0.125;1.466;0.399n
0.125;1.487;0.399n
0.125;1.509;0.399n
0.125;1.530;0.399n
0.125;1.552;0.399n
0.125;1.573;0.399n
0.125;1.595;0.399n
0.125;1.616;0.399n
0.125;1.638;0.399n
0.125;1.659;0.399n
0.125;1.681;0.399n
0.125;1.703;0.399n
0.125;1.724;0.399n
0.125;1.746;0.399n
0.125;1.767;0.399n
0.125;1.789;0.399n
0.125;1.810;0.399n
0.125;1.832;0.399n
0.125;1.853;0.399n
0.125;1.875;0.399n
0.125;1.897;0.399n
0.125;1.918;0.399n
0.125;1.940;0.399n
0.125;1.961;0.399n
0.125;1.983;0.399n
0.125;2.004;0.399n
0.125;2.026;0.399n
0.125;2.047;0.399n
0.125;2.069;0.399n
0.125;2.091;0.399n
0.125;2.112;0.399n
0.125;2.134;0.399n
0.125;2.155;0.399n
0.125;2.177;0.399n
0.125;2.198;0.399n
0.125;2.220;0.399n
0.125;2.241;0.399n
0.125;2.263;0.399n
0.125;2.284;0.399n
0.125;2.306;0.399n
0.125;2.328;0.399n
0.125;2.349;0.399n
0.125;2.371;0.399n
0.125;2.392;0.399n
0.125;2.414;0.399n
0.125;2.435;0.399n
0.125;2.457;0.399n
0.125;2.478;0.399n
0.125;2.500;0.399n
0.125;2.522;0.399n
0.125;2.543;0.399n
0.125;2.565;0.399n
0.125;2.586;0.399n
0.125;2.608;0.399n
0.125;2.629;0.399n
0.125;2.651;0.399n
0.125;2.672;0.399n
0.125;2.694;0.399n
0.125;2.716;0.399n
0.125;2.737;0.399n
0.125;2.759;0.399n
0.125;2.780;0.399n
0.125;2.802;0.399n
0.125;2.823;0.399n
0.125;2.845;0.399n
0.125;2.866;0.399n
0.125;2.888;0.399n
0.125;2.909;0.399n
0.125;2.931;0.399n
0.125;2.953;0.399n
0.125;2.974;0.399n
0.125;2.996;0.399n
0.125;3.017;0.399n
0.125;3.039;0.399n
0.125;3.060;0.399n
0.125;3.082;0.399n
0.125;3.103;0.399n
0.125;3.125;0.399n
0.125;3.147;0.399n
0.125;3.168;0.399n
0.125;3.190;0.399n
0.125;3.211;0.399n
0.125;3.233;0.399n
0.125;3.254;0.399n
0.125;3.276;0.399n
0.125;3.297;0.399n
0.125;3.319;0.399n
0.125;3.341;0.399n
0.125;3.362;0.399n
0.125;3.384;0.399n
0.125;3.405;0.399n
0.125;3.427;0.399n
0.125;3.448;0.399n
0.125;3.470;0.399n
0.125;3.491;0.399n
0.125;3.513;0.399n
0.125;3.534;0.399n
0.125;3.556;0.399n
0.125;3.578;0.399n
0.125;3.599;0.399n
0.125;3.621;0.399n
0.125;3.642;0.399n
0.125;3.664;0.399n
0.125;3.685;0.399n
0.125;3.707;0.399n
0.125;3.728;0.399n
0.125;3.750;0.399n
0.125;3.772;0.399n
0.125;3.793;0.399n
0.125;3.815;0.399n
0.125;3.836;0.399n
0.125;3.858;0.399n
0.125;3.879;0.399n
0.125;3.901;0.399n
0.125;3.922;0.399n
0.125;3.944;0.399n
0.125;3.966;0.399n
0.125;3.987;0.399n
0.125;4.009;0.399n
0.125;4.030;0.399n
0.125;4.052;0.399n
0.125;4.073;0.399n
0.125;4.095;0.399n
0.125;4.116;0.399n
0.125;4.138;0.399n
0.125;4.159;0.399n
0.125;4.181;0.399n
0.125;4.203;0.399n
0.125;4.224;0.399n
0.125;4.246;0.399n
0.125;4.267;0.399n
0.125;4.289;0.399n
0.125;4.310;0.399n
0.125;4.332;0.399n
0.125;4.353;0.399n
0.125;4.375;0.399n
0.125;4.397;0.399n
0.125;4.418;0.399n
0.125;4.440;0.399n
0.125;4.461;0.399n
0.125;4.483;0.399n
0.125;4.504;0.399n
0.125;4.526;0.399n
0.125;4.547;0.399n
0.125;4.569;0.399n
0.125;4.591;0.399n
0.125;4.612;0.399n
0.125;4.634;0.399n
0.125;4.655;0.399n
0.125;4.677;0.399n
0.125;4.698;0.399n
0.125;4.720;0.399n
0.125;4.741;0.399n
0.125;4.763;0.399n
0.125;4.784;0.399n
0.125;4.806;0.399n
0.125;4.828;0.399n
0.125;4.849;0.399n
0.125;4.871;0.399n
0.125;4.892;0.399n
0.125;4.914;0.399n
0.125;4.935;0.399n
0.125;4.957;0.399n
0.125;4.978;0.399n
0.125;5.000;0.399n
0.167;0.000;0.510n
0.167;0.022;0.510n
0.167;0.043;0.510n
0.167;0.065;0.510n
0.167;0.086;0.510n
0.167;0.108;0.510n
0.167;0.129;0.510n
0.167;0.151;0.510n
0.167;0.172;0.510n
0.167;0.194;0.510n
0.167;0.216;0.510n
0.167;0.237;0.510n
0.167;0.259;0.510n
0.167;0.280;0.510n
0.167;0.302;0.510n
0.167;0.323;0.510n
0.167;0.345;0.510n
0.167;0.366;0.510n
0.167;0.388;0.510n
0.167;0.409;0.510n
0.167;0.431;0.510n
0.167;0.453;0.510n
0.167;0.474;0.510n
0.167;0.496;0.510n
0.167;0.517;0.510n
0.167;0.539;0.510n
0.167;0.560;0.510n
0.167;0.582;0.510n
0.167;0.603;0.510n
0.167;0.625;0.510n
0.167;0.647;0.510n
0.167;0.668;0.510n
0.167;0.690;0.510n
0.167;0.711;0.510n
0.167;0.733;0.510n
0.167;0.754;0.510n
0.167;0.776;0.510n
0.167;0.797;0.510n
0.167;0.819;0.510n
0.167;0.841;0.510n
0.167;0.862;0.510n
0.167;0.884;0.510n
0.167;0.905;0.510n
0.167;0.927;0.510n
0.167;0.948;0.510n
0.167;0.970;0.510n
0.167;0.991;0.510n
0.167;1.013;0.510n
0.167;1.034;0.510n
0.167;1.056;0.510n
0.167;1.078;0.510n
0.167;1.099;0.510n
0.167;1.121;0.510n
0.167;1.142;0.510n
0.167;1.164;0.510n
0.167;1.185;0.510n
0.167;1.207;0.510n
0.167;1.228;0.510n
0.167;1.250;0.510n
0.167;1.272;0.510n
0.167;1.293;0.510n
0.167;1.315;0.510n
0.167;1.336;0.510n
0.167;1.358;0.510n
0.167;1.379;0.510n
0.167;1.401;0.510n
0.167;1.422;0.510n
0.167;1.444;0.510n
0.167;1.466;0.510n
0.167;1.487;0.510n
0.167;1.509;0.510n
0.167;1.530;0.510n
0.167;1.552;0.510n
0.167;1.573;0.510n
0.167;1.595;0.510n
0.167;1.616;0.510n
0.167;1.638;0.510n
0.167;1.659;0.510n
0.167;1.681;0.510n
0.167;1.703;0.510n
0.167;1.724;0.510n
0.167;1.746;0.510n
0.167;1.767;0.510n
0.167;1.789;0.510n
0.167;1.810;0.510n
0.167;1.832;0.510n
0.167;1.853;0.510n
0.167;1.875;0.510n
0.167;1.897;0.510n
0.167;1.918;0.510n
0.167;1.940;0.510n
0.167;1.961;0.510n
0.167;1.983;0.510n
0.167;2.004;0.510n
0.167;2.026;0.510n
0.167;2.047;0.510n
0.167;2.069;0.510n
0.167;2.091;0.510n
0.167;2.112;0.510n
0.167;2.134;0.510n
0.167;2.155;0.510n
0.167;2.177;0.510n
0.167;2.198;0.510n
0.167;2.220;0.510n
0.167;2.241;0.510n
0.167;2.263;0.510n
0.167;2.284;0.510n
0.167;2.306;0.510n
0.167;2.328;0.510n
0.167;2.349;0.510n
0.167;2.371;0.510n
0.167;2.392;0.510n
0.167;2.414;0.510n
0.167;2.435;0.510n
0.167;2.457;0.510n
0.167;2.478;0.510n
0.167;2.500;0.510n
0.167;2.522;0.510n
0.167;2.543;0.510n
0.167;2.565;0.510n
0.167;2.586;0.510n
0.167;2.608;0.510n
0.167;2.629;0.510n
0.167;2.651;0.510n
0.167;2.672;0.510n
0.167;2.694;0.510n
0.167;2.716;0.510n
