68.24777;-72.89764;346.10000n
67.38012;-72.58704;347.19998n
67.82458;-72.48251;346.69998n
68.24777;-72.35707;346.10000n
68.66907;-72.23164;345.49999n
63.09366;-72.72952;350.49999n
63.56846;-72.64652;350.09998n
64.06033;-72.58427;349.79999n
64.58820;-72.56353;349.70000n
65.09713;-72.52202;349.50000n
65.56787;-72.43902;349.09999n
65.99949;-72.31452;348.49998n
66.44832;-72.21077;347.99999n
66.89560;-72.10702;347.50000n
67.36071;-72.02402;347.09999n
67.80502;-71.92027;346.60000n
68.24777;-71.81652;346.10000n
68.64920;-71.67127;345.40001n
69.06847;-71.54676;344.80000n
69.52625;-71.46376;344.39999n
62.10493;-72.30566;351.10000n
62.63545;-72.28506;350.99998n
63.12966;-72.22328;350.69999n
63.64109;-72.18209;350.49999n
64.09696;-72.07912;349.99999n
64.60667;-72.03794;349.79999n
65.05988;-71.93496;349.30000n
65.53030;-71.85259;348.89999n
65.99949;-71.77021;348.49998n
66.44832;-71.66724;347.99999n
66.87634;-71.54367;347.39998n
67.32190;-71.44070;346.89999n
67.76589;-71.33774;346.39999n
68.18860;-71.21417;345.79998n
68.60945;-71.09061;345.20000n
69.02841;-70.96704;344.59999n
69.46569;-70.86407;344.10000n
69.94209;-70.80229;343.79998n
70.37656;-70.69932;343.29998n
62.15799;-71.81861;351.39999n
62.68899;-71.79817;351.30000n
63.12966;-71.67554;350.69999n
63.64109;-71.63467;350.49999n
64.13358;-71.57335;350.20000n
64.64361;-71.53247;349.99999n
65.09713;-71.43029;349.50000n
65.58665;-71.36897;349.19998n
66.03736;-71.26678;348.69999n
66.46741;-71.14415;348.09998n
66.87634;-71.00109;347.39998n
67.30250;-70.87846;346.80000n
67.72677;-70.75583;346.19999n
68.18860;-70.67408;345.79998n
68.58957;-70.53102;345.09999n
68.98835;-70.38795;344.39999n
69.44550;-70.30620;343.99998n
69.88106;-70.20401;343.49999n
70.35606;-70.14270;343.20000n
70.80947;-70.06095;342.79999n
71.24081;-69.95876;342.30000n
61.69682;-71.37117;351.89998n
62.21106;-71.33061;351.69998n
62.68899;-71.24949;351.30000n
63.20167;-71.20892;351.10000n
63.65925;-71.10751;350.60000n
64.17021;-71.06695;350.40000n
64.64361;-70.98582;349.99999n
65.11576;-70.90469;349.59999n
65.58665;-70.82357;349.19998n
66.03736;-70.72216;348.69999n
66.42923;-70.55991;347.90000n
66.85709;-70.43821;347.29999n
67.26368;-70.29624;346.60000n
67.68764;-70.17455;345.99999n
68.10973;-70.05287;345.40001n
68.51007;-69.91089;344.69998n
68.92825;-69.78920;344.10000n
69.38494;-69.70808;343.69999n
69.84037;-69.62695;343.29998n
70.31506;-69.56611;342.99999n
70.76816;-69.48498;342.59999n
73.87505;-67.43652;332.49998n
74.37199;-67.41625;332.39999n
74.86863;-67.39596;332.29998n
75.34226;-67.35540;332.10000n
75.81527;-67.31484;331.90000n
76.28765;-67.27428;331.70000n
76.73625;-67.21343;331.39998n
61.19933;-70.88193;352.20000n
61.71435;-70.84168;352.00000n
62.22875;-70.80143;351.79999n
62.70683;-70.72093;351.39999n
63.20167;-70.66055;351.10000n
63.67741;-70.58004;350.69999n
64.09696;-70.43917;349.99999n
64.62513;-70.41904;349.89998n
65.11576;-70.35866;349.59999n
65.60543;-70.29829;349.30000n
66.03736;-70.17753;348.69999n
66.44832;-70.03666;347.99999n
66.85709;-69.89578;347.29999n
67.26368;-69.75491;346.60000n
67.68764;-69.63415;345.99999n
68.09001;-69.49327;345.29999n
68.47032;-69.33227;344.50001n
68.88819;-69.21151;343.90000n
69.30418;-69.09076;343.29998n
69.79968;-69.05051;343.09998n
70.27406;-68.99013;342.79999n
70.74750;-68.92976;342.50000n
71.09512;-68.74863;341.60000n
71.41896;-68.54737;340.59998n
71.71856;-68.32599;339.49998n
73.85284;-66.89709;332.39999n
74.37199;-66.89709;332.39999n
74.84610;-66.85683;332.19999n
75.31957;-66.81658;331.99999n
75.81527;-66.79646;331.90000n
76.26465;-66.73608;331.59998n
76.73625;-66.69582;331.39998n
77.18392;-66.63545;331.09999n
77.70105;-66.63545;331.09999n
78.14731;-66.57508;330.80000n
85.53372;-66.29332;329.40000n
86.07432;-66.31345;329.49999n
86.64151;-66.35369;329.69999n
87.26220;-66.43420;330.10000n
87.80435;-66.45432;330.19999n
88.32008;-66.45432;330.19999n
