29.76644;-135.78318;316.30000n
30.24132;-135.69732;316.10000n
30.73502;-135.69732;316.10000n
27.80795;-135.37471;316.49998n
28.28439;-135.28918;316.30000n
28.77841;-135.28918;316.30000n
29.28168;-135.33194;316.39999n
29.77585;-135.33194;316.39999n
30.26045;-135.28918;316.30000n
30.75447;-135.28918;316.30000n
26.82777;-134.92300;316.59999n
27.32225;-134.92300;316.59999n
27.80795;-134.88038;316.49998n
28.29333;-134.83776;316.39999n
28.76931;-134.75253;316.19999n
29.27242;-134.79516;316.30000n
29.76644;-134.79516;316.30000n
30.27002;-134.83776;316.39999n
30.76419;-134.83776;316.39999n
31.25836;-134.83776;316.39999n
36.15432;-134.66731;315.99998n
36.63627;-134.62469;315.90000n
37.11791;-134.58207;315.79998n
39.49634;-134.28375;315.09998n
39.95041;-134.15591;314.79999n
40.42923;-134.11328;314.69998n
40.89475;-134.02806;314.50000n
26.34160;-134.47097;316.69998n
26.83624;-134.47097;316.69998n
27.30499;-134.34359;316.39999n
27.79916;-134.34359;316.39999n
28.30227;-134.38605;316.49998n
28.79660;-134.38605;316.49998n
29.28168;-134.34359;316.39999n
29.78526;-134.38605;316.49998n
30.27959;-134.38605;316.49998n
30.76419;-134.34359;316.39999n
31.25836;-134.34359;316.39999n
31.77261;-134.42852;316.59999n
32.27728;-134.47097;316.69998n
36.17720;-134.25867;316.19999n
36.65946;-134.21622;316.10000n
37.15317;-134.21622;316.10000n
37.62305;-134.13130;315.90000n
39.50887;-133.83408;315.20000n
39.96310;-133.70669;314.89998n
40.44208;-133.66424;314.79999n
40.90775;-133.57931;314.59999n
41.38595;-133.53686;314.50000n
21.95895;-134.39937;317.70000n
25.36032;-134.01864;316.80000n
25.84696;-133.97633;316.69998n
26.33328;-133.93404;316.59999n
26.83624;-133.97633;316.69998n
27.32225;-133.93404;316.59999n
27.80795;-133.89172;316.49998n
28.30227;-133.89172;316.49998n
28.78750;-133.84941;316.39999n
29.28168;-133.84941;316.39999n
29.78526;-133.89172;316.49998n
